colonia,Calle,# de casa,Código postal,Unnamed: 4,Coordenadas,Latitud,Longitud
GARIBAY,DAMASCO,785,44750,Guadalajara,"(20.6735769, -103.2949879)",20.6735769,-103.2949879
EL COLLY URBANO I,VOLCAN VESUBIO,2321,45070,zapopan,"(20.6413426, -103.4276583)",20.6413426,-103.4276583
CANTEROS,PRIVADA CANTERO,1564,45190,zapopan,"(20.727049, -103.338664)",20.727049,-103.338664
BALCONES DE OBLATOS,ROSA RODRIGUEZ,3876,44720,Guadalajara,"(20.6952319, -103.2769238)",20.6952319,-103.2769238
SANTA ANA TEPETITLAN,HIDALGO,35,45230,zapopan,"(20.6208991, -103.456008)",20.6208991,-103.456008
LOS ALMENDROS,ANTONIO GARCIA,3912,44240,Guadalajara,"(20.71497565, -103.32990165)",20.71497565,-103.32990165
JARDINES DE LA CRUZ,REYES CATOLICOS,2151,44950,Guadalajara,"(20.6484926, -103.3785224)",20.6484926,-103.3785224
OBLATOS PONIENTE,HACIENDA LA GAV,3208,44700,Guadalajara,"(20.70242063, -103.29362327)",20.70242063,-103.29362327
JARDINES DEL NILO,HERNANDO ALVARA,3254,44860,Guadalajara,"(20.6437163, -103.2937008)",20.6437163,-103.2937008
LA VENTA DEL ASTILLE,JILGEROS,33,45221,zapopan,"(20.7322419, -103.53937)",20.7322419,-103.53937
LOMAS DEL PARADERO,LUIS QUINTANAR,746,44840,Guadalajara,"(20.650031, -103.3199848)",20.650031,-103.3199848
REAL DE VALDEPE?S,ALAMBIQUE,51,45130,zapopan,"(20.7560515, -103.4015362)",20.7560515,-103.4015362
VICENTE GUERRERO,C CEDROS,15,45134,zapopan,"(20.76620138, -103.44005896)",20.76620138,-103.44005896
VIGIA I,HERRADURA,242,45140,zapopan,"(20.7327233, -103.3938158)",20.7327233,-103.3938158
EL HUMEDO,RIO ACAPONETA,2,45200,zapopan,"(20.79223045, -103.49079055)",20.79223045,-103.49079055
FRACC CUSPIDE,SAN MATEO 1155,27,45200,zapopan,"(20.800514, -103.471556)",20.800514,-103.471556
OBLATOS PONIENTE,HDA LAS CRUCES,2158,44700,Guadalajara,"(20.69361, -103.2988478)",20.69361,-103.2988478
COLLY SITIO,ROMANA,6570,45036,zapopan,"(20.65405268, -103.43991018)",20.65405268,-103.43991018
RINCONADA DL AUDITOR,ALBERTO CINTA,39,45180,zapopan,"(20.7367901, -103.3424097)",20.7367901,-103.3424097
UNIDAD MEXICO,CDA QUERETARO,278,45120,zapopan,"(20.6804779, -103.4039896)",20.6804779,-103.4039896
EL ARENAL,CUAUHTEMOC,132,45350,zapopan,"(20.7731469, -103.6976762)",20.7731469,-103.6976762
MIGUEL HIDALGO,15 DE SEPTIEMBR,3017,45186,zapopan,"(20.748896, -103.340873)",20.748896,-103.340873
LA MARTINICA,PASEO DE LOS AL,79,45185,zapopan,"(20.7486661, -103.3692287)",20.7486661,-103.3692287
12 DE DICIEMBRE,TRUENO,260,45068,zapopan,"(20.6491888, -103.457067)",20.6491888,-103.457067
REAL DE VALDEPE?S,RINCONADA DEL C,1327,45130,zapopan,"(20.75622519, -103.40385961)",20.75622519,-103.40385961
U H ATLAS,RIO VOLGA,1386,44870,Guadalajara,"(20.6505549, -103.330706)",20.6505549,-103.330706
AGRICOLA,OBELISCO,138,45236,zapopan,"(20.616065, -103.432436)",20.616065,-103.432436
TRANSITO,AV CIRCUNVALANC,479,44298,Guadalajara,"(20.70734215, -103.33797455)",20.70734215,-103.33797455
U H LAZARO CARDENAS,OTHON BLANCO CA,4087,44490,Guadalajara,"(20.6213652, -103.3783249)",20.6213652,-103.3783249
SAN VICENTE,MONTES MARCIANO,2173,44330,Guadalajara,"(20.70378, -103.3159849)",20.70378,-103.3159849
LADRON DE GUEVARA,AVENIDA AMERICA,620,44600,Guadalajara,"(20.6874428, -103.3731335)",20.6874428,-103.3731335
COPALITA,AV AMARANTO,175,45200,zapopan,"(20.80876206, -103.45177613)",20.80876206,-103.45177613
PRADOS TEPEYAC,PRADO DE LAS GA,4468,45050,zapopan,"(20.654827, -103.413214)",20.654827,-103.413214
ARENALES TAPATIOS,CROMITA,69,45066,zapopan,"(20.633538, -103.4592391)",20.633538,-103.4592391
ARTESANOS,GENERAL EULOGIO,712,44200,Guadalajara,"(20.6872139, -103.3505809)",20.6872139,-103.3505809
MESA COLORADA PTE,DELLI,1825,45189,zapopan,"(20.7704348, -103.3478953)",20.7704348,-103.3478953
MIRAVALLE,MAURICIO CAMPOS,512,44990,Guadalajara,"(20.6094738, -103.3478201)",20.6094738,-103.3478201
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,"(20.6932177, -103.4452959)",20.6932177,-103.4452959
LOMAS DEL PRADERO,AV PRESIDENTE,2235,44840,Guadalajara,"(20.648519, -103.3130901)",20.648519,-103.3130901
JARDINES DEL COUNTRY,ENRIQUE DIAZ DE,2336,44210,Guadalajara,"(20.70909855, -103.36048462)",20.70909855,-103.36048462
JARDINES  DEL BOSQUE,PLACERES,806,44520,zapopan,"(20.6650289, -103.3922401)",20.6650289,-103.3922401
RINCONADA DE HUENTITAN,JUAN CARRASCO,5234,44250,Guadalajara,"(20.7334639, -103.3219648)",20.7334639,-103.3219648
EL CENTRO,JUAREZ,400,44100,Guadalajara,"(20.6751683, -103.348691)",20.6751683,-103.348691
LOMAS DEL GALLO,FERNANDO SOLIS,1338,44760,Guadalajara,"(20.67890219, -103.27083555)",20.67890219,-103.27083555
SANTA MARIA,SAN MATEO,1407,44350,Guadalajara,"(20.6879689, -103.3157451)",20.6879689,-103.3157451
JARDINES DE STA ISAB,STA MARTHA,3165,44300,Guadalajara,"(20.714658, -103.313579)",20.714658,-103.313579
IXTLAHUACAN DEL RIO,HDA SAN MIGUEL,10,45260,zapopan,"(20.73963461, -103.33121106)",20.73963461,-103.33121106
SAN JUAN DE OCOTAN,MIGUEL MIRAMON,13,45019,zapopan,"(20.764462, -103.452206)",20.764462,-103.452206
VILLAS SAN IGNACIO,PABLO QUIROGA,215,45180,zapopan,"(20.72433, -103.3668977)",20.72433,-103.3668977
LA FLORESTA DEL COLLI,BOULEVARD PUERT,5430,45116,zapopan,"(20.7111733, -103.4155545)",20.7111733,-103.4155545
LA AURORA,SALVADOR LOPEZ,1750,44790,Guadalajara,"(20.6494585, -103.3388108)",20.6494585,-103.3388108
LA PERLA,PEDRO LANDAZURI,733,44360,Guadalajara,"(20.682905, -103.33238)",20.682905,-103.33238
MESA COLORADA PTE,ANAHUAC,52,45189,zapopan,"(20.7593548, -103.3370537)",20.7593548,-103.3370537
CIUDAD DEL SOL,QUETZALCOATL,232,45050,zapopan,"(20.6492751, -103.4071483)",20.6492751,-103.4071483
FRACC CUSPIDE,CAMINO AL POTRE,1200,45200,zapopan,"(20.802884, -103.4970855)",20.802884,-103.4970855
JARDINES DEL VERGEL,JARDIN DE NARDO,1527,45180,zapopan,"(20.7437494, -103.3705966)",20.7437494,-103.3705966
COLINAS D LA PRIMAVE,CASCADA,147,45066,zapopan,"(20.637151, -103.4700562)",20.637151,-103.4700562
AYUNTAMIENTO,BERNARDO DE BAL,1170,44620,Guadalajara,"(20.695428, -103.369627)",20.695428,-103.369627
SAN JUAN BOSCO,FELIX BERNARDEL,428,44730,Guadalajara,"(20.66424391, -103.30326587)",20.66424391,-103.30326587
HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,"(20.690509, -103.328187)",20.690509,-103.328187
INF LA TUZANIA,AV DE LAS PALME,1246,45138,zapopan,"(20.7403856, -103.4159157)",20.7403856,-103.4159157
