colonia,Calle,# de casa,Código postal,Unnamed: 4,Coordenadas,Latitud,Longitud
UNIDAD BELISARIO DOM,JOSE LUIS MORA,1212,44329,Guadalajara,"(20.6848539, -103.321828)",20.6848539,-103.321828
JARDINES DE LA CRUZ,ISLA MADAGASCAR,3111,44950,Guadalajara,"(20.63864, -103.386237)",20.63864,-103.386237
COLINAS DEL REY,AV TORREMOLINOS,3500,45130,zapopan,"(20.752913, -103.40735)",20.752913,-103.40735
MORELOS,CISNE,1332,44910,Guadalajara,"(20.6543829, -103.359092)",20.6543829,-103.359092
PARQUE INDUST EL ALA,FUNDICION,2131,44490,Guadalajara,"(20.6266889, -103.3338499)",20.6266889,-103.3338499
MESA DE LOS OCOTES,PASEO DE LOS PI,3153,45189,zapopan,"(20.761889, -103.347178)",20.761889,-103.347178
SAN MARCOS,CANTERA,819,44330,Guadalajara,"(20.696713, -103.315329)",20.696713,-103.315329
VISTA HERMOSA,VISTA BONITA,739,45189,zapopan,"(20.762084, -103.334313)",20.762084,-103.334313
SAN ANDRES,AVELINO M PRESA,3335,44810,Guadalajara,"(20.661081, -103.2907359)",20.661081,-103.2907359
VIGIA I,HERRADURA,242,45140,zapopan,"(20.7327233, -103.3938158)",20.7327233,-103.3938158
MIRAVALLE II,PEDRO PATINO,643,44990,Guadalajara,"(20.6069021, -103.3496879)",20.6069021,-103.3496879
RINCONADA DE HUENTITAN,JOSE MARIA CANA,5128,44250,Guadalajara,"(20.731589, -103.324636)",20.731589,-103.324636
18 DE MARZO,FAJA DE ORO,1783,44960,Guadalajara,"(20.6350123, -103.3779206)",20.6350123,-103.3779206
BOSQUE ESCONDIDO,PASEO DE LOS AL,10,45180,zapopan,"(20.73551135, -103.35496091)",20.73551135,-103.35496091
VILLA FONTANA DIAMANTE,ARENISCA,1896,45200,zapopan,"(20.77988405, -103.47172117)",20.77988405,-103.47172117
HDA SAN ISIDRO,EJIDO,570,45147,zapopan,"(20.829425, -103.448387)",20.829425,-103.448387
COLINAS DE ATEMAJAC,AV AURELIO ORTE,1176,45170,zapopan,"(20.7213469, -103.3671295)",20.7213469,-103.3671295
VALENTIN GOMEZ FARIA,CANUTO ELIAS,3414,44977,Guadalajara,"(20.6190587, -103.3629314)",20.6190587,-103.3629314
FRACC CUSPIDE,CAMINO AL POTRE,1200,45200,zapopan,"(20.802884, -103.4970855)",20.802884,-103.4970855
DIVISION DEL NORTE,TERUEL,3693,44230,Guadalajara,"(20.721705, -103.3379679)",20.721705,-103.3379679
VILLA FONTANA DIAMANTE,AV JADE,86,45200,zapopan,"(20.77962655, -103.4709632)",20.77962655,-103.4709632
DIVISION DEL NORTE,SILVINA REMBOA,3050,44230,Guadalajara,"(20.7241509, -103.3374218)",20.7241509,-103.3374218
OBLATOS PONIENTE,HACIENDA LA GAV,3208,44700,Guadalajara,"(20.70242063, -103.29362327)",20.70242063,-103.29362327
LOMAS DEL REFUGIO,AGUA PRIETA,111,45186,zapopan,"(20.74101262, -103.33531055)",20.74101262,-103.33531055
TABACHINES,PASEO DE LOS CH,3040,45188,zapopan,"(20.74001503, -103.36295622)",20.74001503,-103.36295622
EJIDAL LOMA BONITA,PEDRO MORENO,3308,45085,zapopan,"(20.6317603, -103.4051996)",20.6317603,-103.4051996
JARDINES DE STA ISAB,COMBATE DE SACR,228,44300,Guadalajara,"(20.716095, -103.314819)",20.716095,-103.314819
MODERNA,AV ESPANA,1092,44190,Guadalajara,"(20.66398621, -103.35904694)",20.66398621,-103.35904694
VILLA DE GUADALUPE II,PABLO HIPOLITO,45,45189,zapopan,"(20.75594155, -103.33828395)",20.75594155,-103.33828395
FRACC CUSPIDE,SENDA DEL OCOTE,22,45200,zapopan,"(20.85434258, -103.44456721)",20.85434258,-103.44456721
LA MOJONERA,DE BARAJAS,425,45134,zapopan,"(20.78831785, -103.45075595)",20.78831785,-103.45075595
VALLE REAL,PASEO SAN ARTUR,685,45019,zapopan,"(20.72031966, -103.45390303)",20.72031966,-103.45390303
RESIDENCIAL LA CRUZ,ISLA ABACO,3086,44950,Guadalajara,"(20.637418, -103.37829)",20.637418,-103.37829
COPALITA,AV AMARANTO,175,45200,zapopan,"(20.80876206, -103.45177613)",20.80876206,-103.45177613
ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,"(20.653829, -103.3106468)",20.653829,-103.3106468
LOMAS DE RIO VERDE,DEMOSTENES,3550,44720,Guadalajara,"(20.68517129, -103.28554658)",20.68517129,-103.28554658
BALCONES DE OBLATOS,ROSA RODRIGUEZ,3876,44720,Guadalajara,"(20.6952319, -103.2769238)",20.6952319,-103.2769238
VILLA FONTANA DIAMANTE,FUENTE GRAFITO,8884,45200,zapopan,"(20.7790622, -103.47385795)",20.7790622,-103.47385795
POLANQUITO,MIGUEL MACIAS,3653,44969,Guadalajara,"(20.618594, -103.37202)",20.618594,-103.37202
MIRAMAR,BAHIA MAGDALENA,5,45060,zapopan,"(20.6407449, -103.4490608)",20.6407449,-103.4490608
HELIODORO HERNANDEZ,MIGUEL SANCHEZ,3789,44720,Guadalajara,"(20.6948729, -103.278313)",20.6948729,-103.278313
LA PERLA,PEDRO LANDAZURI,733,44360,Guadalajara,"(20.682905, -103.33238)",20.682905,-103.33238
SAN JUAN DE OCOTAN,MIGUEL MIRAMON,13,45019,zapopan,"(20.764462, -103.452206)",20.764462,-103.452206
RESID LAS ARBOLEDAS,AURORA BOREAL N,4170,45070,zapopan,"(20.6282461, -103.4284541)",20.6282461,-103.4284541
LOMAS DEL PRADERO,AV PRESIDENTE,2235,44840,Guadalajara,"(20.648519, -103.3130901)",20.648519,-103.3130901
ARENALES TAPATIOS,CROMITA,69,45066,zapopan,"(20.633538, -103.4592391)",20.633538,-103.4592391
FRACC CUSPIDE,SAN MATEO 1155,27,45200,zapopan,"(20.800514, -103.471556)",20.800514,-103.471556
PROGRESO,FRANCISCO SARAB,235,44730,Guadalajara,"(20.67045214, -103.30540319)",20.67045214,-103.30540319
RANCHO NUEVO,DOMINGO RAMIRE,1150,44240,Guadalajara,"(20.7208786, -103.3313266)",20.7208786,-103.3313266
VILLAS SAN IGNACIO,PABLO QUIROGA,215,45180,zapopan,"(20.72433, -103.3668977)",20.72433,-103.3668977
DIVISION DL NTE ZAP,FRANCISCO VILLA,27,45180,zapopan,"(20.73240707, -103.35364459)",20.73240707,-103.35364459
MARAVILLA,MESA DEL NORTE,1272,44700,Guadalajara,"(20.6996615, -103.3042162)",20.6996615,-103.3042162
EL COLLY URBANO I,VOLCAN VESUBIO,2321,45070,zapopan,"(20.6413426, -103.4276583)",20.6413426,-103.4276583
HDA SAN ISIDRO,LA VILLA,455,45147,zapopan,"(20.7291911, -103.4000505)",20.7291911,-103.4000505
OBLATOS PONIENTE,HACIENDA DE LAS,2299,44700,Guadalajara,"(20.6942949, -103.2973538)",20.6942949,-103.2973538
AGRICOLA,DALIA,138,45236,zapopan,"(20.6165614, -103.4310802)",20.6165614,-103.4310802
LA AURORA,SALVADOR LOPEZ,1750,44790,Guadalajara,"(20.6494585, -103.3388108)",20.6494585,-103.3388108
ZONA INDUSTRIAL SUR,CALLE 16,2526,44940,Guadalajara,"(20.6412259, -103.35947148)",20.6412259,-103.35947148
LOS ALMENDROS,ANTONIO GARCIA,3912,44240,Guadalajara,"(20.71497565, -103.32990165)",20.71497565,-103.32990165
TRANSITO,AV CIRCUNVALANC,479,44298,Guadalajara,"(20.70734215, -103.33797455)",20.70734215,-103.33797455
PANORAMICA HUENTITAN,CALZADA,4500,44259,Guadalajara,"(20.73838025, -103.31168078)",20.73838025,-103.31168078
RESIDENC LA ESTANCIA,WOLFANG AMADEUS,5552,45030,zapopan,"(20.6731122, -103.431709)",20.6731122,-103.431709
COLLY SITIO,ROMANA,6570,45036,zapopan,"(20.65405268, -103.43991018)",20.65405268,-103.43991018
RESIDENCIAL TESISTAN,AV SAN MATEO,1115,45200,zapopan,"(20.7943479, -103.4683674)",20.7943479,-103.4683674
U H LAZARO CARDENAS,OTHON BLANCO CA,4087,44490,Guadalajara,"(20.6213652, -103.3783249)",20.6213652,-103.3783249
TETLAN,JOSE RAMOS,4342,44820,Guadalajara,"(20.6609958, -103.2714154)",20.6609958,-103.2714154
JARDINES DE LA CRUZ,ISLA ASENCION,3108,44950,Guadalajara,"(20.637455, -103.380993)",20.637455,-103.380993
FRACC REAL DEL BOSQUE,BERROCAL,449,45130,zapopan,"(20.7461139, -103.3969141)",20.7461139,-103.3969141
CONDOMINIO MALAGA,AV CENTRAL,1351,45117,zapopan,"(20.6937778, -103.4324128)",20.6937778,-103.4324128
OBLATOS PONIENTE,HACIENDA LA PUR,2415,44700,Guadalajara,"(20.68863467, -103.29409087)",20.68863467,-103.29409087
HUENTITAN EL BAJO,VOLCAN MAIPO,340,44250,Guadalajara,"(20.7417459, -103.3154301)",20.7417459,-103.3154301
HIGUERILLAS,MARIANO RODRIGU,2669,44470,Guadalajara,"(20.632835, -103.349006)",20.632835,-103.349006
AGRICOLA,OBELISCO,138,45236,zapopan,"(20.616065, -103.432436)",20.616065,-103.432436
LOS ROBLES,CALLE LOS ROBLE,395,45134,zapopan,"(20.750918, -103.42080655)",20.750918,-103.42080655
JARDINES DE LOS POET,JOSE FERNANDEZ,3365,44820,Guadalajara,"(20.6484961, -103.29001645)",20.6484961,-103.29001645
U H EL SAUZ INF,JAIME TORRES B,3090,44987,Guadalajara,"(20.623719, -103.3945749)",20.623719,-103.3945749
PARQUE REVOLUCION,AV MIGUEL HIDAL,469,44100,Guadalajara,"(20.6772002, -103.3492192)",20.6772002,-103.3492192
LOMAS DE POLANCO,JOSE CARRILLO,3528,44960,Guadalajara,"(20.6307235, -103.3795677)",20.6307235,-103.3795677
