,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,999999.0,3.1466572012672818,6.5915997181950745,6.972913962800902,8.073364043929937,11.658136577638462,7.252245639026421,3.6573313640192726,13.770637641625024,6.386838022793109,7.108716204736784,14.681124674689332,23.181139727909176,16.1130206269653,23.96345446473081,0.3718781254227607,10.1141403844109,11.662214744598554,15.355738234072088,15.489896324963428,38.82253938515591,10.362551401854228,12.58636991374046,12.22036412736281,14.316741626296661,22.299378186122805,16.37634154690929,16.918194864816865,24.77054296762346,10.729304696065437,10.165056544218567,14.248848449968646,15.819081785107668,5.694573829690651,18.858734710630518,12.919862845481445,7.412159509264591,6.739407923087851,8.275619598459862,7.436893457844848
1,3.1466572012672818,999999.0,3.6099194120398512,9.779121773250983,7.911759272744031,10.528247368810986,10.34275893665483,6.709090998745651,14.616505338890148,5.5856612727880846,10.19616684765741,16.24590441880842,24.279105996432445,14.990086188272318,25.1824647767279,3.473971777207509,8.939678566106714,8.748548486620175,16.03096070622226,15.324846971564963,41.224990017029576,13.080943343233091,11.884684386229514,11.122469204309432,14.041460253578496,23.25734882751957,17.82060233389963,17.725391204409302,25.745215355918674,8.854703135950107,13.090592508410417,12.579546524659385,14.978272217438722,8.037942661249717,19.771234841681395,13.27421894703818,7.937032923825627,9.044095106571653,10.782395395736383,8.151947103844277
2,6.5915997181950745,3.6099194120398512,999999.0,12.493288334611261,7.677371901843508,8.739690385166993,13.474086073567374,10.237653076637269,14.821499474131357,5.218399065660816,13.323289576748426,17.203790344696408,24.45287401971032,12.922458591787281,25.48350919493966,6.949312985738532,7.279598746124698,5.138754079557419,15.967063508917862,14.332122023807617,42.9177855521764,15.565449654861771,10.491283054231259,9.318789642569882,12.993671561936623,23.287073933215805,18.577555703605732,17.741173421673082,25.744703447160074,6.292056396185053,15.87398686664388,10.005981220650412,13.23019096576622,10.363691479676675,19.83887702342191,13.001874293398473,8.465592630488771,11.244759656404844,13.093103432317736,8.845297329648327
3,6.972913962800902,9.779121773250983,12.493288334611261,999999.0,8.884812589252654,13.182216746500233,2.399257670729878,5.498231909999634,10.519975966858773,9.184965230952228,2.315945510572174,9.626844485203087,18.485473665306305,16.872011962161388,18.996528422515876,6.807229863156086,12.104335655685787,16.91973439976964,12.236654324547521,14.237511428462762,31.96458750605797,3.404079411552978,13.027573693266435,13.55940585373749,13.5010198418861,17.931258425645954,11.410864068543287,13.299833553496978,20.25009956485695,13.903365833015442,3.381238594175104,16.433640072303092,16.001888588360742,2.4693722474634137,14.819850101846976,10.978712349554478,7.203192110642115,2.288345051775829,1.9624585431641133,6.801057546117805
4,8.073364043929937,7.911759272744031,7.677371901843508,8.884812589252654,999999.0,4.316868363242767,10.969806526018377,10.540303394360935,7.1447914905904835,2.5019319843184102,10.837119805320059,9.80253000600766,16.788342287717043,8.386450750674618,17.807484081567857,8.336570999361966,3.2691857245107436,9.892054294651407,8.330661220464334,7.4904597211017725,35.82060993433211,10.720446387517281,4.625324205011251,4.741561462670795,6.266879067713284,15.650183023618514,11.02279808298173,10.09120565986372,18.12187377912193,5.423415357438821,11.779442462310216,7.548845765116629,7.862494392754231,6.468308375230963,12.184089093121397,5.431385779891076,1.7418908605039176,6.699258345317183,8.28428285099604,2.2165622797744096
5,11.658136577638462,10.528247368810986,8.739690385166993,13.182216746500233,4.316868363242767,999999.0,15.286642947724204,14.5719532291913,8.483141099261157,5.271939146187889,15.153792043700388,12.077051775445645,17.116664403111706,4.486684491540289,18.304891828945763,11.976363299397429,1.590159222470955,8.447910589838983,8.891191768549774,5.971182934374326,37.89202074318491,14.779321150074866,2.017454307062776,0.5960789204280282,4.677424530755913,15.782383549943283,12.797306058463878,10.596291774293782,18.101088321032016,3.09911906138685,15.966746306945787,3.3022455412301666,4.514312496246824,10.782103968991098,12.597233287900151,6.07659495071853,5.98187528979178,10.961713124028236,12.443349484645733,6.405905183865983
6,7.252245639026421,10.34275893665483,13.474086073567374,2.399257670729878,10.969806526018377,15.286642947724204,999999.0,4.59084100173832,12.895793867782789,10.907992106285834,0.15163017940062293,11.757063816378663,20.56508296495454,19.127284729878102,20.99824921633009,6.984306741374855,14.107072785318309,18.221148780735525,14.60767878790909,16.62419344849271,32.64996605288034,4.476437024402812,15.274376420389336,15.698569342891403,15.86300578369349,20.090050878978616,13.522073283827101,15.619619190942856,22.356163765732898,15.720469683596209,3.39802566212901,18.484666791811815,18.307882161237377,4.52379689076249,17.068584006012372,13.373434711423453,9.357732956577806,4.627421543813469,4.186543466208767,8.994586555065982
7,3.6573313640192726,6.709090998745651,10.237653076637269,5.498231909999634,10.540303394360935,14.5719532291913,4.59084100173832,999999.0,14.84013699736694,9.434473249016428,4.4824963150378005,14.791727197019194,23.618567692811638,18.894468623846915,24.23147520276084,3.292628855774211,13.11814164484345,15.319535408794406,16.537738498641108,17.510279771357215,37.18259071737517,8.704363900125372,15.165157978493104,15.093056513534526,16.4795271097287,22.928513519675874,16.572200548031553,17.886200545600744,25.327624666262004,14.083394776391607,7.944447652374284,17.424462222921807,18.39683542194297,5.664870865861919,19.635706481872642,14.563026656896547,9.38997515543002,6.512654758037033,7.346517585067989,9.231152445447632
8,13.770637641625024,14.616505338890148,14.821499474131357,10.519975966858773,7.1447914905904835,8.483141099261157,12.895793867782789,14.84013699736694,999999.0,9.619483034740025,12.826199430041276,3.881762200919014,9.692397308634103,9.405219169937713,10.67288734967937,13.905443554621103,8.83462500251223,16.480146186159686,1.7229110132781797,4.932748650216878,29.41090988755888,9.984030320321255,6.776034036894665,8.352927406094608,5.075920117030955,8.64102916106525,4.316418611146677,3.1493322725952106,11.12897463307944,11.270573766221395,11.67264872850214,11.16984283805295,8.016536105145587,9.218234926161426,5.155818766061856,2.4338287432304906,6.680312824959686,8.550429021605972,8.761529126545375,6.483332598682757
9,6.386838022793109,5.5856612727880846,5.218399065660816,9.184965230952228,2.5019319843184102,5.271939146187889,10.907992106285834,9.434473249016428,9.619483034740025,999999.0,10.762043139526513,12.046898671193386,19.282814754580755,9.738582241516005,20.290838190401104,6.708067999114353,3.7329355018317942,8.12247314947637,10.83250866196079,9.746623381300127,37.93439300255064,11.653580695290549,6.358063389257475,5.838086110709219,8.456829733080225,18.1513164168236,13.374210587355755,12.591495053662895,20.62368816041036,4.828056069979848,12.407773466979524,7.990116124666868,9.53432532852207,6.732244838194772,14.682919372903939,7.923549130694325,3.3436416342876405,7.311293970283569,9.115925276754568,3.778588334410257
10,7.108716204736784,10.19616684765741,13.323289576748426,2.315945510572174,10.837119805320059,15.153792043700388,0.15163017940062293,4.4824963150378005,12.826199430041276,10.762043139526513,999999.0,11.730935168812755,20.548069669397286,19.005544965127356,20.990201240122598,6.842670475054014,13.969258447131738,18.069553442900684,14.539922501834916,16.52655601034387,32.74042393566893,4.514849035607186,15.152362363991331,15.567806609096092,15.757715279686684,20.06292260776697,13.499161088661214,15.565340322652728,22.336241631515875,15.575781119653852,3.4851774805432423,18.348357710350072,18.192311357330585,4.397583498927664,17.02765400027297,13.280520401558405,9.230190029151975,4.523738718547991,4.13672700959161,8.870129436357024
11,14.681124674689332,16.24590441880842,17.203790344696408,9.626844485203087,9.80253000600766,12.077051775445645,11.757063816378663,14.791727197019194,3.881762200919014,12.046898671193386,11.730935168812755,999999.0,8.863058738176312,13.285726877821736,9.440316947596493,14.72002909136878,12.161127257828408,19.61492886239089,4.723074339788419,8.720856467560022,26.05268793919951,7.882004084900724,10.528188078760973,12.026458964381911,8.956887112913542,8.333220115105357,1.7872776720425938,4.648077768449497,10.623520400648388,14.630719763489072,9.62391839259074,14.947738629030297,11.888852414367909,9.25180552037328,5.490040447161809,6.229479616898809,8.738782452340333,8.303681130330675,7.6662684700438914,8.365502747475945
12,23.181139727909176,24.279105996432445,24.45287401971032,18.485473665306305,16.788342287717043,17.116664403111706,20.56508296495454,23.618567692811638,9.692397308634103,19.282814754580755,20.548069669397286,8.863058738176312,999999.0,15.846906906737326,1.3079162257927772,23.268167509356985,17.933286691995402,25.53907037632623,8.502108645617557,11.401172784006002,22.572788755421104,16.443256229246572,15.117741861387314,16.776207379358077,12.53396798421613,1.4514840042481354,7.076319759424389,6.719736424353733,1.836953984392313,20.182681626505367,18.124702133893674,18.862596521483418,14.45043906942933,18.009826974071768,4.621781519776517,11.499947329781426,16.356893604809088,17.108142420549267,16.523374123859853,16.12730360308813
